barcode,title,subtitle,description,manufacturer_name,manufacturer_phone_adress,manufacturer_email,size_color,image,price,currency
0705632830659,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria ",cdjebbour@yahoo.fr,,,,DZD
0745114739742,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,MAB LAB,Phone : 00213 770 41 32 71 / Adresse : Cité Belle Vue – Willaya El Oued – 39000 – Algérie - Algeria,eurl.mablab39@gmail.com,,,,DZD
0710535193442,Detergents,Detergents,Detergents,RAN Detergents,"Tel: 00213 558761307 / Adresse: 26 Rue Chahid Lezreg Sohbi Begaid -Bir El Djir,Oran",samirbelg2003@gmail.com,,,,DZD
0705632860588,Cosmetics ,Cosmetics ,Cosmetics ,Savonnière H'Dor,"Tel : 00213 550 73 98 48 / Address: Commune de Khelil, Willaya de Bourdj-Bouararridj – 34216 ALGERIE",antar.f1980@gmail.com,,,,DZD
0705632830666,OLIVES and vegetables,OLIVES and vegetables,"OLIVES and vegetables
",SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria ",cdjebbour@yahoo.fr,,,,DZD
0745114702395,Torréfaction de Café,Torréfaction de Café,Torréfaction de Café,Café Ouaaz,Cité Hachemi N° D 85 - 19000 – Sétif - Algeria – Phone : 00213 550 85 87 70 ,samirouaaz@gmail.com,,,,DZD
0745114739759,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,MAB LAB,Phone : 00213 770 41 32 71 / Adresse : Cité Belle Vue – Willaya El Oued – 39000 – Algérie - Algeria,eurl.mablab39@gmail.com,,,,DZD
0705632860595,Cosmetics ,Cosmetics ,Cosmetics , Savonnière H'Dor,"Tel : 00213 550 73 98 48 / Address: Commune de Khelil, Willaya de Bourdj-Bouararridj – 34216 ALGERIE",antar.f1980@gmail.com,,,,DZD
0705632830673,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria",cdjebbour@yahoo.fr,,,,DZD
0745114529107,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BEBES ALI,Phone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745114739766,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,MAB LAB,Phone : 00213 770 41 32 71 / Adresse : Cité Belle Vue – Willaya El Oued – 39000 – Algérie - Algeria,eurl.mablab39@gmail.com,,,,DZD
0745125964003,Confiserie MARSHEMELLOW ,Confiserie MARSHEMELLOW ,Confiserie de haute qualité Made In Algeria,Entreprise NANO SWEET,NANO SWEET - Phone: 00213 560 06 88 98 / Adresse : 32 Rue El- Chahid Abderrahman - Ouled Yaich - Blida - 09000 – Algeria – Algerie Codes à Barres 0745125964003,bendadasara717@gmail.com,,,,DZD
0701197343610,Food procuts ,Food procuts ,Food procuts ,SARL ZYAGRO," Cité Soumam, Bat Q, no 03, Tlemcen. Kiffane, Telemcen. Algerie, Algeria Postal code: 13000 Phone: 00213 799 16 19 17 ",zo_heir_2011@hotmail.fr,,,,DZD
0710535929706,CLeaning products / Détergents,CLeaning products / Détergents,CLeaning products / Détergents,E.T.S CHEBBITA,Phone : 00213 773 19 55 24 / Adresse : Rue Mohamed Boudiaf- Chelghoum Laid - 43200 Willaya de Mila,ilyeschbita@gmail.com,,,,DZD
0705632830680,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria",cdjebbour@yahoo.fr,,,,DZD
0745114242808,Conditionnement de produits alimentaires et confiserie ,Conditionnement de produits alimentaires et confiserie ,Conditionnement de produits alimentaires et confiserie ,ETS SIAKHEN,Phone :00213 552 28 23 23 / Adresse : Cité Boudoumi N °72 Ben Talha Alger 16143 Algeria ,taibasof@gmail.com,,,,DZD
0745114529114,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BESBES ALI,PHone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745114739773,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,MAB LAB,Phone : 00213 770 41 32 71 / Adresse : Cité Belle Vue – Willaya El Oued – 39000 – Algérie - Algeria,eurl.mablab39@gmail.com,,,,DZD
0701197343672,Fruit juice,Fruit juice,Fruit juice,SARL PRESTE,"Tel: 00213 555 98 79 39 / Adresse: Tighilt El Hadj Ali, Larbaa Nath Irathen ,15500 Tizi-Ouzou, Algeria",maxifor20002000@yahoo.fr,,,,DZD
0705632830697,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria ",cdjebbour@yahoo.fr,,,,DZD
0745114242815,Conditionnement de produits alimentaires et confiserie,Conditionnement de produits alimentaires et confiserie,Conditionnement de produits alimentaires et confiserie,ETS SIAKHEN,Phone : 00213 552 28 23 23 / Adresse : Cité Boudoumi N °72 Ben Talha Alger 16143 Algeria,taibasof@gmail.com,,,,DZD
0745114529121,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BESBES ALI,Phone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745114739780,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,MAB LAB,Phone : 00213 770 41 32 71 / Adresse : Cité Belle Vue – Willaya El Oued – 39000 – Algérie - Algeria,eurl.mablab39@gmail.com,,,,DZD
0701197343658,Fruit juice, Fruit juice,Fruit juice,SARL PRESTE,"Tel: 00213 555 98 79 39 / Adresse: Tighilt El Hadj Ali, Larbaa Nath Irathen ,15500 Tizi-Ouzou, Algeria ",maxifor20002000@yahoo.fr,,,,DZD
0705632830703,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria ",cdjebbour@yahoo.fr,,,,DZD
0745114242822,Conditionnement de produits alimentaires et confiserie,Conditionnement de produits alimentaires et confiserie,Conditionnement de produits alimentaires et confiserie,ETS SIAKHEN,Phone : 00213 552 28 23 23 / Adresse : Cité Boudoumi N °72 Ben Talha Alger 16143 Algeria,taibasof@gmail.com,,,,DZD
0745114529138,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BESBES ALI,Phone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745114739797,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,Produits cosmétiques et détergents ,MAB LAB,Phone : 00213 770 41 32 71 / Adresse : Cité Belle Vue – Willaya El Oued – 39000 – Algérie - Algeria,eurl.mablab39@gmail.com,,,,DZD
0745125533902,Détergents et produits d’entretient ,Détergents et produits d’entretient ,"Détergents et produits d’entretient
",HENNAD NBC,Adresse : HENNAD NBC - Cité 19 mai Villa N°270 - 23003 Annaba Algeria – Algérie codes à barres 0745125533902 - Phone : 00213 554 98 75 97,hennadsalah2324@gmail.com,,,,DZD
0710535929713,CLeaning products / Détergents,CLeaning products / Détergents,CLeaning products / Détergents,E.T.S CHEBBITA,Phone : 00213 773 19 55 24 / Adresse : Rue Mohamed Boudiaf- Chelghoum Laid - 43200 Willaya de Mila,ilyeschbita@gmail.com,,,,DZD
0705632830710,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria ",cdjebbour@yahoo.fr,,,,DZD
0745114242839,Conditionnement de produits alimentaires et confiserie,Conditionnement de produits alimentaires et confiserie,Conditionnement de produits alimentaires et confiserie,ETS SIAKHEN,Phone : 00213 552 28 23 23 / Adresse : Cité Boudoumi N °72 Ben Talha Alger 16143 Algeria,taibasof@gmail.com,,,,DZD
0745114529145,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BESBES ALI,Phone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745114731609,Chocolat Fourré en barquettes ,CHOCOLAT DHAHABIA,Chocolat Fourré en barquettes de 1000 g,CHOCOLAT DHAHABIA,Phone : 00213 540 08 47 68 / Adresse : Lot Mahi – N°02 Boufarik – 90000 - Willaya de Blida – Algerie – Algeria ,chocolatdhahabia@yahoo.com,,,,DZD
0710535929720,CLeaning products / Détergents,CLeaning products / Détergents,CLeaning products / Détergents,E.T.S CHEBBITA,Phone : 00213 773 19 55 24 / Adresse : Rue Mohamed Boudiaf- Chelghoum Laid - 43200 Willaya de Mila,ilyeschbita@gmail.com,,,,DZD
0705632830727,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria ",cdjebbour@yahoo.fr,,,,DZD
0745114242846,Conditionnement de produits alimentaires et confiserie,Conditionnement de produits alimentaires et confiserie,Conditionnement de produits alimentaires et confiserie,ETS SIAKHEN,Phone : 00213 552 28 23 23 / Adresse : Cité Boudoumi N °72 Ben Talha Alger 16143 Algeria,taibasof@gmail.com,,,,DZD
0745114529152,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BESBES ALI,Phone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745114731616,Chocolat Fourré en boites ,CHOCOLAT DHAHABIA,Chocolat Fourré en boites de 1000 g,CHOCOLAT DHAHABIA,Phone : 00213 540 08 47 68 / Adresse : Lot Mahi – N°02 Boufarik – 90000 - Willaya de Blida – Algerie – Algeria ,chocolatdhahabia@yahoo.com,,,,DZD
0745125533919,Détergents et produits d’entretient ,Détergents et produits d’entretient ,"Détergents et produits d’entretient
",HENNAD NBC,Adresse : HENNAD NBC - Cité 19 mai Villa N°270 - 23003 Annaba Algeria – Algérie codes à barres 0745125533919 - Phone : 00213 554 98 75 97,hennadsalah2324@gmail.com,,,,DZD
0745178936705,FOEPA,GRANDE CUILLERE BLANCHE ,"Ces cuilleres sont fabriquées en plastique PS résistant ce qui leur permet d'être lavées jusqu'à de 30 fois en machine et donc d'être réutilisées.Conditionnées en paquet de 40 Elles bénéficient d'un excellent rapport qualité/prix ! Très pratiques et de 24
",SARL FOEPA,0560377322,FOEPASARL@GMAIL.COM,longueur:18cm largeur:3.6cm poids net :4.3 g et le carton,,dzd,DZD
0710535929737,CLeaning products / Détergents,CLeaning products / Détergents,CLeaning products / Détergents,E.T.S CHEBBITA,Phone : 00213 773 19 55 24 / Adresse : Rue Mohamed Boudiaf- Chelghoum Laid - 43200 Willaya de Mila,ilyeschbita@gmail.com,,,,DZD
0705632830734,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria ",cdjebbour@yahoo.fr,,,,DZD
0745114529169,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BESBES ALI,Phone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745114731623,BENDAKIA aux noisettes ,CHOCOLAT DHAHABIA,"BENDAKIA aux noisettes en flacons en verre de 750 g
",CHOCOLAT DHAHABIA,Phone : 00213 540 08 47 68 / Adresse : Lot Mahi – N°02 Boufarik – 90000 - Willaya de Blida – Algerie – Algeria ,chocolatdhahabia@yahoo.com,,,,DZD
0745114957160,Gobelet jetable transparent de type cristal,Gobelet jetable transparent de type cristal,Gobelets jetables transparents de type cristal. Nos gobelets respectent toutes les normes de santé humaine et ils sont recyclables.,PROPLAST PROD ,Rue Bibi Taher N°03 - OULED CHBEL - 16118 ALGER - Algeria / Phone : 00213 549 47 85 45,proplastalgerie@gmail.com,,,,DZD
0745760959488,MY DATTY,Pâte à tartiner naturelle aux noisettes,"Produit dérivé de dattes. Pâte à tartiner composée à 100% d'ingrédients naturels, tels que le sirop/mélasse de dattes, pâte de sésame, cacao et noisettes. Riche en magnésium, calcium, oméga, vitamine E. conditionné dans des bocaux de 210grs.",DATTY NAT,++213 (0) 550 278539 / Capo N°46 Jolie Vue B Kouba ALGER,madjellal@yahoo.fr,,,,DZD
0745125533926,Détergents et produits d’entretient ,Détergents et produits d’entretient ,"Détergents et produits d’entretient
",HENNAD NBC,Adresse : HENNAD NBC - Cité 19 mai Villa N°270 - 23003 Annaba Algeria – Algérie codes à barres 0745125533926 - Phone : 00213 554 98 75 97,hennadsalah2324@gmail.com,,,,DZD
0710535470406,Conditionnement de produits alimentaires ,Conditionnement de produits alimentaires ,Conditionnement de produits alimentaires ,HOUSE FOOD ALGERIA ,Tel: 00213 555 61 83 51 / Adresse: 02 Route de Kolea - Willaya de Tipaza,hn.food@outlook.com,,,,DZD
0710535929744,CLeaning products / Détergents,CLeaning products / Détergents,CLeaning products / Détergents,E.T.S CHEBBITA,Phone : 00213 773 19 55 24 / Adresse : Rue Mohamed Boudiaf- Chelghoum Laid - 43200 Willaya de Mila,ilyeschbita@gmail.com,,,,DZD
0705632830741,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria",cdjebbour@yahoo.fr,,,,DZD
0701197302952,BETANIDINE,BETANIDINE,BETANIDINE Cercle Santé Médical est un antiseptique à base de Polyvidone iodée. ,BETANIDINE Cercle Santé,"Phone: 00213 24 32 19 52 / Adresse: Rue Mechantel Ali, BOUS-ISMAIL / TIPAZA",eurl_csm@yahoo.fr,,,,DZD
0745114529176,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BESBES ALI,Phone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745114731630,BENDAKIA aux cacahuètes,CHOCOLAT DHAHABIA,"BENDAKIA aux cacahuètes en flacons en verre de 750 g
",CHOCOLAT DHAHABIA,Phone : 00213 540 08 47 68 / Adresse : Lot Mahi – N°02 Boufarik – 90000 - Willaya de Blida – Algerie – Algeria ,hahabia@yahoo.com,,,,DZD
0745760078974,Articles d'importation ,,Articles d'importation ,EURL MONDIALISATION IMPORT/EXPORT,Adresse Cite Beni Aissa - Taher .Wilaya de Jijel 18002 Algérie – Algeria : Tel: 00213 34 56 18 60,nedjmozekri@gmail.com,,,,DZD
0745125533933,Détergents et produits d’entretient ,Détergents et produits d’entretient ,Détergents et produits d’entretient ,HENNAD NBC,Adresse : HENNAD NBC - Cité 19 mai Villa N°270 - 23003 Annaba Algeria – Algérie codes à barres 0745125533933 - Phone : 00213 554 98 75 97,hennadsalah2324@gmail.com,,,,DZD
0710535470413,Conditionnement de produits alimentaires ,Conditionnement de produits alimentaires ,Conditionnement de produits alimentaires ,HOUSE FOOD ALGERIA ,Tel: 00213 555 61 83 51 / Adresse: 02 Route de Kolea - Willaya de Tipaza,hn.food@outlook.com,,,,DZD
0705632830758,OLIVES and vegetables,OLIVES and vegetables,"OLIVES and vegetables
",SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria",cdjebbour@yahoo.fr,,,,DZD
0745114529183,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BESBES ALI,Phone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745760070985,Produits cosmétiques ,Produits cosmétiques ,Produits cosmétiques ,Eurl Prodicaire Pharm,Tamaris Lot A Section 10/01 – Mohamadia – Alger – 16058 Algeria 00213 770 26 15 31 ,prodicaire.pharm@gmail.com,,,,DZD
0745125533940,Détergents et produits d’entretient ,Détergents et produits d’entretient ,Détergents et produits d’entretient ,HENNAD NBC,Adresse : HENNAD NBC - Cité 19 mai Villa N°270 - 23003 Annaba Algeria – Algérie codes à barres 0745125533940 - Phone : 00213 554 98 75 97,hennadsalah2324@gmail.com,,,,DZD
0710535470420,Conditionnement de produits alimentaires ,Conditionnement de produits alimentaires ,Conditionnement de produits alimentaires ,HOUSE FOOD ALGERIA ,Tel: 00213 555 61 83 51 / Adresse: 02 Route de Kolea - Willaya de Tipaza,hn.food@outlook.com,,,,DZD
0705632830765,OLIVES and vegetables,OLIVES and vegetables,"OLIVES and vegetables
",SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria ",cdjebbour@yahoo.fr,,,,DZD
0745114529190,Fruits et légumes en conserve,Fruits et légumes en conserve,Fruits et légumes en conserve,ETS BESBES ALI,Phone : 00213 555 03 33 21 / Adresse : Rue Mekki Khelifa - MARAVAL - ORAN 31000 - Algeria ,ali_falib@yahoo.fr,,,,DZD
0745110121800,Crème Glacée,Crème Glacée,Boite de 120 ml / goûts : Chocolat-fraise Chocolat-vanille Fraise-banane Fraise-vanille Vanille-banane Citron / Fardeau de 60 unités.,ALLANE GLACE,"Phone : 00213 792 62 53 64 / 00213 25 28 23 88 / adresse : Lotissement Mahi N °38 – 09001- Boufarik, Blida Algérie, Algeria.",allaneglace@gmail.com,,,,DZD
0745760070190,Gâteaux et confiserie,Gâteaux et confiserie,Gâteaux et confiserie de haute qualité ,Entreprise SILOSE ,Cité 05 Juillet 1962 Bt 01 N°02 – Didouche Mourad – 25000 Constantine – Algérie – Algeria / Phone : 00213 794 87 48 58 ,abidcharefwassila@hotmail.com,,,,DZD
0745125533957,Détergents et produits d’entretient ,Détergents et produits d’entretient ,Détergents et produits d’entretient ,HENNAD NBC,Adresse : HENNAD NBC - Cité 19 mai Villa N°270 - 23003 Annaba Algeria – Algérie codes à barres 0745125533957 - Phone : 00213 554 98 75 97,hennadsalah2324@gmail.com,,,,DZD
0710535470437,Conditionnement de produits alimentaires ,Conditionnement de produits alimentaires ,Conditionnement de produits alimentaires ,HOUSE FOOD ALGERIA ,Tel: 00213 555 61 83 51 / Adresse: 02 Route de Kolea - Willaya de Tipaza,hn.food@outlook.com,,,,DZD
0710535929751,CLeaning products / Détergents,CLeaning products / Détergents,CLeaning products / Détergents,E.T.S CHEBBITA,Phone : 00213 773 19 55 24 / Adresse : Rue Mohamed Boudiaf- Chelghoum Laid - 43200 Willaya de Mila,ilyeschbita@gmail.com,,,,DZD
0705632830772,OLIVES and vegetables,OLIVES and vegetables,OLIVES and vegetables,SARL BHS ,"Phone :00213 45 62 04 77- 78 / Adresse: 19, RUE Didouche Mourad -SIG -Willaya de MASCARA - 29001 Algeria ",cdjebbour@yahoo.fr,,,,DZD
